uW,onset,pupil,valid,pupil_pc
121,2.041,4.0578,1.0,-29.3099004453686
121,2.075,4.0988,1.0,-28.59602553148867
121,2.108,4.1292,1.0,-28.062388927203948
121,2.142,4.175,1.0,-27.264390944908563
121,2.175,4.2046,1.0,-26.74907612088965
121,2.209,4.235200000000001,1.0,-26.212312067610355
121,2.242,4.2714,1.0,-25.58812241089762
121,2.275,4.2964,1.0,-25.149600267374296
121,2.309,4.3232,1.0,-24.69133057705647
121,2.342,4.3454,1.0,-24.301290190127506
121,2.376,4.3839999999999995,1.0,-23.622542295565417
121,2.409,4.4058,1.0,-23.246095391010595
121,2.443,4.4338,1.0,-22.761612613249916
121,2.476,4.451,1.0,-22.45650118430128
121,2.509,4.4704,1.0,-22.11820595692004
121,2.543,4.5006,1.0,-21.585801710999892
121,2.576,4.514799999999999,1.0,-21.34282320948312
121,2.61,4.5394,1.0,-20.92764096654056
121,2.643,4.5634,1.0,-20.493326362407736
121,2.676,4.5882000000000005,1.0,-20.06765361696201
121,2.71,4.600199999999999,1.0,-19.849547069028723
121,2.743,4.6218,1.0,-19.47725583997671
121,2.777,4.629,1.0,-19.36514867942821
121,2.81,4.6434,1.0,-19.103469711375368
121,2.844,4.6576,1.0,-18.85380817381887
121,2.877,4.6652000000000005,1.0,-18.73858296573352
121,2.91,4.6912,1.0,-18.27321200073271
121,2.944,4.7032,1.0,-18.061498690255497
121,2.977,4.7104,1.0,-17.942066426357314
121,3.011,4.728199999999999,1.0,-17.627397395895663
121,3.0439999999999996,4.737399999999999,1.0,-17.46085962674281
121,3.0780000000000003,4.7542,1.0,-17.16206195692185
121,3.1109999999999998,4.7592,1.0,-17.080614981607738
121,3.144,4.7794,1.0,-16.726965420185735
121,3.178,4.789,1.0,-16.552916463778683
121,3.2110000000000003,4.7956,1.0,-16.43901955938535
121,3.245,4.8064,1.0,-16.25075106462534
121,3.2779999999999996,4.8216,1.0,-15.99019907795606
121,3.311,4.8314,1.0,-15.81667427445108
121,3.3449999999999998,4.8452,1.0,-15.568319041959631
121,3.378,4.8596,1.0,-15.329408062984887
121,3.412,4.8662,1.0,-15.209063101720321
121,3.4450000000000003,4.8788,1.0,-14.990296849040755
121,3.479,4.888199999999999,1.0,-14.821174703506188
121,3.5119999999999996,4.8950000000000005,1.0,-14.708398722576641
121,3.545,4.9082,1.0,-14.479400759573338
121,3.5789999999999997,4.9234,1.0,-14.21828401935538
121,3.612,4.923399999999999,1.0,-14.215804320608816
121,3.646,4.9332,1.0,-14.048599083471647
121,3.6790000000000003,4.9475999999999996,1.0,-13.791853908669719
121,3.713,4.9521999999999995,1.0,-13.715203180083844
121,3.7460000000000004,4.9552,1.0,-13.66658794018237
121,3.779,4.9636,1.0,-13.51608542292177
121,3.8129999999999997,4.968999999999999,1.0,-13.430252965708224
121,3.846,4.968,1.0,-13.444504982473926
121,3.88,4.9918,1.0,-13.025651086995623
121,3.9130000000000003,5.002599999999999,1.0,-12.840354144362234
121,3.947,5.018,1.0,-12.570212021605155
121,3.9800000000000004,5.0165999999999995,1.0,-12.595543561948968
121,4.013,5.026,1.0,-12.44522777630581
121,4.047,5.0338,1.0,-12.311033088706537
121,4.08,5.0451999999999995,1.0,-12.10277319480324
121,4.114,5.0558,1.0,-11.915533839337183
121,4.147,5.0607999999999995,1.0,-11.826697743130774
121,4.18,5.0775999999999994,1.0,-11.54445959544936
121,4.214,5.081799999999999,1.0,-11.473381316017104
121,4.247,5.0968,1.0,-11.220433806355995
121,4.281,5.1026,1.0,-11.11322850021126
121,4.314,5.111800000000001,1.0,-10.956929067545099
121,4.348,5.122,1.0,-10.791350334579821
121,4.381,5.1342,1.0,-10.579542900586578
121,4.414,5.1411999999999995,1.0,-10.452207492848697
121,4.448,5.151,1.0,-10.28468472464879
121,4.481,5.1638,1.0,-10.055108788808429
121,4.515,5.1634,1.0,-10.063797997369141
121,4.548,5.169,1.0,-9.965994867093464
121,4.582,5.1786,1.0,-9.797855445235216
121,4.615,5.1852,1.0,-9.684988244134777
121,4.648,5.1964,1.0,-9.499693131620512
121,4.682,5.1948,1.0,-9.519086258713333
121,4.715,5.2052,1.0,-9.336119791564126
121,4.749,5.200799999999999,1.0,-9.400696045482889
121,4.782,5.2132,1.0,-9.194507455626464
121,4.816,5.2298,1.0,-8.898414237786945
121,4.849,5.228,1.0,-8.92575379264655
121,4.882,5.2334000000000005,1.0,-8.82797349434201
121,4.916,5.2574,1.0,-8.420974606047356
121,4.949,5.264200000000001,1.0,-8.299102330082263
121,4.983,5.2496,1.0,-8.547287744471934
121,5.016,5.2772,1.0,-8.074783096823559
121,5.049,5.288200000000001,1.0,-7.881198997525556
121,5.083,5.2794,1.0,-8.02953125585459
121,5.116,5.296,1.0,-7.752882841874739
121,5.15,5.3014,1.0,-7.648220038503743
121,5.183,5.3068,1.0,-7.564742069161636
121,5.217,5.3118,1.0,-7.472477091350245
121,5.25,5.3138000000000005,1.0,-7.430477070468536
121,5.283,5.3246,1.0,-7.247254017926947
121,5.317,5.3298000000000005,1.0,-7.156790928395447
121,5.35,5.336799999999999,1.0,-7.035976673456372
121,5.384,5.3504,1.0,-6.802875693498249
121,5.417,5.360200000000001,1.0,-6.633034816487166
121,5.451,5.3614,1.0,-6.608277818638515
121,5.484,5.364800000000001,1.0,-6.541388306245031
121,5.517,5.3759999999999994,1.0,-6.342106128393992
121,5.551,5.368399999999999,1.0,-6.481432161753338
121,5.584,5.385,1.0,-6.190830416666124
121,5.618,5.3988,1.0,-5.948193161257307
121,5.651,5.4036,1.0,-5.857448440927999
121,5.684,5.3896,1.0,-6.101550810423122
121,5.718,5.3986,1.0,-5.936347769043726
121,5.751,5.4026,1.0,-5.871754014363965
121,5.785,5.416600000000001,1.0,-5.628676497521854
121,5.818,5.4092,1.0,-5.7517356346328
121,5.852,5.4108,1.0,-5.729675801232914
121,5.885,5.421200000000001,1.0,-5.546539936408776
121,5.918,5.4214,1.0,-5.550663006707897
121,5.952,5.4266,1.0,-5.450169759849435
121,5.985,5.4184,1.0,-5.592369081658484
121,6.019,5.4118,1.0,-5.697639052080862
121,6.052,5.422,1.0,-5.532433087975133
121,6.086,5.4214,1.0,-5.550634795373384
121,6.119,5.4148,1.0,-5.65654545072208
121,6.152,5.417199999999999,1.0,-5.609791858152347
121,6.186,5.4262,1.0,-5.459899725547919
121,6.219,5.4196,1.0,-5.574464018483991
121,6.253,5.4316,1.0,-5.359424722784971
121,6.286,5.4174,1.0,-5.612555805711956
121,6.32,5.4352,1.0,-5.300852308971848
121,6.353,5.426399999999999,1.0,-5.454238366325282
121,6.386,5.4336,1.0,-5.327257269723392
121,6.42,5.449,1.0,-5.055861150291814
121,6.453,5.46,1.0,-4.8731386145482025
121,6.487,5.4702,1.0,-4.680106028354847
121,6.52,5.463,1.0,-4.807532217582883
121,6.553,5.473000000000001,1.0,-4.629358742560681
121,6.587,5.4672,1.0,-4.741394519119714
121,6.62,5.4774,1.0,-4.556951311873647
121,6.654,5.4886,1.0,-4.361421936897199
121,6.687,5.4956000000000005,1.0,-4.236587951121725
121,6.721,5.506600000000001,1.0,-4.047877300233928
121,6.754,5.4998000000000005,1.0,-4.178275158021651
121,6.787,5.5098,1.0,-3.992290738296596
121,6.821,5.514,1.0,-3.922950004043096
121,6.854,5.521800000000001,1.0,-3.771598252822925
121,6.888,5.5286,1.0,-3.6598160189620614
121,6.921,5.5282,1.0,-3.676114929491334
121,6.955,5.543,1.0,-3.4053548520965116
121,6.988,5.544,1.0,-3.3839605385565803
121,7.021000000000001,5.5546,1.0,-3.2035667122961513
121,7.055,5.5526,1.0,-3.229092512584117
121,7.087999999999999,5.5604,1.0,-3.1046579693263654
121,7.122,5.5682,1.0,-2.9608567619457977
121,7.154999999999999,5.578799999999999,1.0,-2.7828489613296603
121,7.189,5.579,1.0,-2.7715132626706973
121,7.2219999999999995,5.5844000000000005,1.0,-2.678155222479359
121,7.255000000000001,5.5969999999999995,1.0,-2.4611802473069266
121,7.289,5.5886,1.0,-2.60546823178748
121,7.321999999999999,5.5964,1.0,-2.4649535018128277
121,7.356,5.611400000000001,1.0,-2.195522782032915
121,7.388999999999999,5.6024,1.0,-2.3655822845340646
121,7.422000000000001,5.6104,1.0,-2.221877042604228
121,7.4559999999999995,5.6302,1.0,-1.8693014573637476
121,7.489000000000001,5.6272,1.0,-1.9261943907446135
121,7.523,5.6368,1.0,-1.7646528401849149
121,7.555999999999999,5.6344,1.0,-1.799356546707196
121,7.59,5.6346,1.0,-1.7896551779158323
121,7.622999999999999,5.6482,1.0,-1.5689057831730113
121,7.656000000000001,5.6488,1.0,-1.552430432893528
121,7.6899999999999995,5.6698,1.0,-1.1888182539188155
121,7.723000000000001,5.6701999999999995,1.0,-1.17621449882757
121,7.757,5.6652000000000005,1.0,-1.2632914337800805
121,7.789999999999999,5.6658,1.0,-1.2581338607627646
121,7.824,5.6586,1.0,-1.3745060608887583
121,7.856999999999999,5.6736,1.0,-1.1197776023690587
121,7.890000000000001,5.686400000000001,1.0,-0.8939011880160818
121,7.9239999999999995,5.6944,1.0,-0.7527033018769714
121,7.957000000000001,5.6986,1.0,-0.6752850597842052
121,7.991,5.6983999999999995,1.0,-0.6962883685054688
180,-1.0,5.38915,1.0,-1.2485047126568756
180,-0.967,5.4036,1.0,-0.9719441375397393
180,-0.933,5.41445,1.0,-0.7726623118330533
180,-0.9,5.417,1.0,-0.7214356142287698
180,-0.866,5.423299999999999,1.0,-0.6080906404174846
180,-0.833,5.4267,1.0,-0.5454750086006377
180,-0.7989999999999999,5.44125,1.0,-0.2746626549907949
180,-0.766,5.43305,1.0,-0.4279161724384234
180,-0.733,5.4363,1.0,-0.36432794080856923
180,-0.6990000000000001,5.4445,1.0,-0.21423884192218692
180,-0.6659999999999999,5.462,1.0,0.10872984848281919
180,-0.632,5.47085,1.0,0.26781714398366907
180,-0.599,5.46545,1.0,0.1804997125414043
180,-0.5660000000000001,5.47395,1.0,0.33117977757621986
180,-0.532,5.4775,1.0,0.38745963483264256
180,-0.499,5.4799,1.0,0.4322352986686845
180,-0.46499999999999997,5.4759,1.0,0.35952418042271006
180,-0.43200000000000005,5.4871,1.0,0.5652169950787922
180,-0.398,5.4799500000000005,1.0,0.4304077270811363
180,-0.365,5.47785,1.0,0.403430987219921
180,-0.33199999999999996,5.4738500000000005,1.0,0.32378261418824605
180,-0.29800000000000004,5.47915,1.0,0.42456018934191875
180,-0.265,5.476100000000001,1.0,0.36198271797206805
180,-0.23099999999999998,5.478,1.0,0.38511932918756375
180,-0.19799999999999995,5.47445,1.0,0.31923290972593665
180,-0.16400000000000003,5.47925,1.0,0.4060015966294472
180,-0.131,5.4666,1.0,0.1652064572628786
180,-0.09799999999999998,5.4662999999999995,1.0,0.15999960768155136
180,-0.06399999999999995,5.4632,1.0,0.11241804291738378
180,-0.031000000000000028,5.45835,1.0,0.024453264641551797
180,0.0029999999999998916,5.4584,1.0,0.0268627655992854
180,0.03600000000000003,5.45635,1.0,0.0059312073837891385
180,0.07000000000000006,5.443849999999999,1.0,-0.2119443019821631
180,0.10299999999999998,5.4515,1.0,-0.06730538849867798
180,0.1359999999999999,5.46045,1.0,0.10868974384369179
180,0.16999999999999993,5.4521,1.0,-0.030622786267036583
180,0.20300000000000007,5.4536,1.0,0.0023938828933001586
180,0.2370000000000001,5.3559,1.0,-1.7820032531040464
180,0.27,5.16525,1.0,-5.301073006040709
180,0.30299999999999994,4.95055,1.0,-9.252786093656846
180,0.33699999999999997,4.745,1.0,-13.039383558094372
180,0.3700000000000001,4.54405,1.0,-16.740948048873342
180,0.4039999999999999,4.33945,1.0,-20.49871067649296
180,0.43700000000000006,4.165699999999999,1.0,-23.696790213484626
180,0.4710000000000001,4.0121,1.0,-26.52254608784197
180,0.504,3.86465,1.0,-29.228243141056577
180,0.5369999999999999,3.73135,1.0,-31.67550345129542
180,0.571,3.6209499999999997,1.0,-33.69361336284773
180,0.6040000000000001,3.5267000000000004,1.0,-35.42590367492098
180,0.6379999999999999,3.43565,1.0,-37.08531956896272
180,0.671,3.3532,1.0,-38.59913053052596
180,0.7050000000000001,3.2896500000000004,1.0,-39.76356431516287
180,0.738,3.22935,1.0,-40.85657223405029
180,0.7709999999999999,3.17775,1.0,-41.800236655043946
180,0.8049999999999999,3.12845,1.0,-42.69849360424241
180,0.8380000000000001,3.0906,1.0,-43.390420233163184
180,0.8720000000000001,3.05475,1.0,-44.048397805619814
180,0.905,3.025,1.0,-44.58485275037002
180,0.9390000000000001,2.9936499999999997,1.0,-45.15343806306991
180,0.972,2.9653,1.0,-45.6694792906128
180,1.005,2.93965,1.0,-46.138019542126045
180,1.0390000000000001,2.9093,1.0,-46.68929033321551
180,1.072,2.8899999999999997,1.0,-47.040164854159876
180,1.1059999999999999,2.8701499999999998,1.0,-47.40444642323453
180,1.1389999999999998,2.86045,1.0,-47.57324740594416
180,1.1720000000000002,2.84065,1.0,-47.93138920183493
180,1.206,2.827,1.0,-48.17602643805243
180,1.2389999999999999,2.81315,1.0,-48.427340754498815
180,1.2730000000000001,2.80075,1.0,-48.643705247644945
180,1.306,2.79665,1.0,-48.71023177658175
180,1.3399999999999999,2.79325,1.0,-48.77362329624513
180,1.3730000000000002,2.79885,1.0,-48.66824753580223
180,1.4060000000000001,2.8133,1.0,-48.39056728116553
180,1.44,2.837,1.0,-47.945453906574194
180,1.4729999999999999,2.8628,1.0,-47.46361707846093
180,1.5070000000000001,2.9015,1.0,-46.74718060519064
180,1.54,2.9428,1.0,-45.97779809965748
180,1.5739999999999998,2.98285,1.0,-45.2306700492597
180,1.6070000000000002,3.03245,1.0,-44.30624372537237
180,1.6400000000000001,3.0769,1.0,-43.481776143733
180,1.674,3.1149,1.0,-42.772374664412226
180,1.7069999999999999,3.15565,1.0,-42.00968417190284
180,1.741,3.2042499999999996,1.0,-41.113870961018506
180,1.774,3.2445999999999997,1.0,-40.365452278546094
180,1.807,3.2826999999999997,1.0,-39.66069194797963
180,1.8410000000000002,3.3198,1.0,-38.97276668975023
180,1.874,3.36655,1.0,-38.10764208852817
180,1.908,3.39615,1.0,-37.56481432631812
180,1.9409999999999998,3.4368000000000003,1.0,-36.814440337107996
180,1.975,3.4680500000000003,1.0,-36.23708735053813
180,2.008,3.5020499999999997,1.0,-35.60416546871339
180,2.041,3.5386499999999996,1.0,-34.93502908479012
180,2.075,3.5664499999999997,1.0,-34.425385088571645
180,2.108,3.6007,1.0,-33.79261743200793
180,2.142,3.6314,1.0,-33.22616025135537
180,2.175,3.6656500000000003,1.0,-32.59297285157693
180,2.209,3.6981499999999996,1.0,-32.00347553146205
180,2.242,3.72635,1.0,-31.487135914148894
180,2.275,3.75885,1.0,-30.88877083997324
180,2.309,3.78855,1.0,-30.337419001444818
180,2.342,3.8122999999999996,1.0,-29.899581965057074
180,2.376,3.84425,1.0,-29.31376600876289
180,2.409,3.8659,1.0,-28.918422315742408
180,2.443,3.8891,1.0,-28.491612033399395
180,2.476,3.9162,1.0,-27.99469806241862
180,2.509,3.9403999999999995,1.0,-27.54888955902154
180,2.543,3.96605,1.0,-27.0757783575002
180,2.576,3.9889,1.0,-26.65912856422027
180,2.61,4.0109,1.0,-26.260944623807298
180,2.643,4.03625,1.0,-25.79325986624919
180,2.676,4.04885,1.0,-25.56688484324831
180,2.71,4.0744,1.0,-25.093036506698347
180,2.743,4.084899999999999,1.0,-24.906322694396817
180,2.777,4.103350000000001,1.0,-24.565426948881328
180,2.81,4.123,1.0,-24.20973717690089
180,2.844,4.13325,1.0,-24.016630561447773
180,2.877,4.14835,1.0,-23.741686744091627
180,2.91,4.16375,1.0,-23.46876539261154
180,2.944,4.17825,1.0,-23.19406155926788
180,2.977,4.1960999999999995,1.0,-22.875549273404495
180,3.011,4.20275,1.0,-22.75410533878327
180,3.0439999999999996,4.20715,1.0,-22.670699699921354
180,3.0780000000000003,4.2299,1.0,-22.25729723170759
180,3.1109999999999998,4.2381,1.0,-22.10690381018458
180,3.144,4.25265,1.0,-21.83401060192719
180,3.178,4.2646500000000005,1.0,-21.62093964762467
180,3.2110000000000003,4.27505,1.0,-21.431278326277212
180,3.245,4.28555,1.0,-21.22862533502907
180,3.2779999999999996,4.29355,1.0,-21.08935647080425
180,3.311,4.3031500000000005,1.0,-20.904381434906504
180,3.3449999999999998,4.3171,1.0,-20.651428190081784
180,3.378,4.3248,1.0,-20.505222272122932
180,3.412,4.3324,1.0,-20.367237901054175
180,3.4450000000000003,4.34075,1.0,-20.21430070004555
180,3.479,4.3464,1.0,-20.10676084225718
180,3.5119999999999996,4.3561,1.0,-19.93453842476608
180,3.545,4.3646,1.0,-19.778407106463394
180,3.5789999999999997,4.3734,1.0,-19.62377423239982
180,3.612,4.3781,1.0,-19.535212307541467
180,3.646,4.3876,1.0,-19.364438676451257
180,3.6790000000000003,4.39485,1.0,-19.23414250673636
180,3.713,4.4021,1.0,-19.100493656191585
180,3.7460000000000004,4.4103,1.0,-18.955078002591538
180,3.779,4.42165,1.0,-18.74111206796852
180,3.8129999999999997,4.423,1.0,-18.71913565242719
180,3.846,4.4266,1.0,-18.650549003168003
180,3.88,4.433400000000001,1.0,-18.524102954233122
180,3.9130000000000003,4.4407499999999995,1.0,-18.384758416849174
180,3.947,4.4426000000000005,1.0,-18.348201147516424
180,3.9800000000000004,4.4525500000000005,1.0,-18.165435375145382
180,4.013,4.45845,1.0,-18.053303982749227
180,4.047,4.47325,1.0,-17.780709257751933
180,4.08,4.48575,1.0,-17.555770797203245
180,4.114,4.4902,1.0,-17.46719489177262
180,4.147,4.5002,1.0,-17.285851768408783
180,4.18,4.50685,1.0,-17.167654898791728
180,4.214,4.51695,1.0,-16.984484088208895
180,4.247,4.52475,1.0,-16.845767582842747
180,4.281,4.52755,1.0,-16.795465566987595
180,4.314,4.5388,1.0,-16.591727256317107
180,4.348,4.548299999999999,1.0,-16.412612859585263
180,4.381,4.5521,1.0,-16.3480002282518
180,4.414,4.56335,1.0,-16.15715858610633
180,4.448,4.5673,1.0,-16.081976985196146
180,4.481,4.5795,1.0,-15.857780543817487
180,4.515,4.59135,1.0,-15.646019093233926
180,4.548,4.604699999999999,1.0,-15.39904655680768
180,4.582,4.60615,1.0,-15.373314385553257
180,4.615,4.6246,1.0,-15.02904468087542
180,4.648,4.62995,1.0,-14.93061634092553
180,4.682,4.64105,1.0,-14.726004440095426
180,4.715,4.6585,1.0,-14.405814216362504
180,4.749,4.67005,1.0,-14.197463135977767
180,4.782,4.681900000000001,1.0,-13.977473036799916
180,4.816,4.6857,1.0,-13.911460497776938
180,4.849,4.70075,1.0,-13.635510608584104
180,4.882,4.70845,1.0,-13.497754120103176
180,4.916,4.7158500000000005,1.0,-13.36022551422459
180,4.949,4.716749999999999,1.0,-13.337438822528933
180,4.983,4.72165,1.0,-13.24677186641146
180,5.016,4.72915,1.0,-13.115733544309673
180,5.049,4.7410499999999995,1.0,-12.89631733116426
180,5.083,4.7537,1.0,-12.663310691019285
180,5.116,4.7677,1.0,-12.407930385329063
180,5.15,4.7731,1.0,-12.311587875038953
180,5.183,4.78235,1.0,-12.142487902331565
180,5.217,4.7954,1.0,-11.903938609766891
180,5.25,4.81565,1.0,-11.535120405723944
180,5.283,4.824450000000001,1.0,-11.383560448160503
180,5.317,4.84,1.0,-11.097710698508035
180,5.35,4.84865,1.0,-10.938939366529363
180,5.384,4.8492,1.0,-10.924906226381735
180,5.417,4.8466000000000005,1.0,-10.965148522347494
180,5.451,4.8608,1.0,-10.709216834613866
180,5.484,4.8664000000000005,1.0,-10.612519064915961
180,5.517,4.86585,1.0,-10.618625713575053
180,5.551,4.87305,1.0,-10.48256934098929
180,5.584,4.8804,1.0,-10.342748182276434
180,5.618,4.88255,1.0,-10.318646381649184
180,5.651,4.9024,1.0,-9.94431322646563
180,5.684,4.9049,1.0,-9.905291467354136
180,5.718,4.91315,1.0,-9.757288063587144
180,5.751,4.9231,1.0,-9.57659796782265
180,5.785,4.92925,1.0,-9.466427930473438
180,5.818,4.933549999999999,1.0,-9.393648885548226
180,5.852,4.9422,1.0,-9.237483039918136
180,5.885,4.94435,1.0,-9.20624870546211
180,5.918,4.953,1.0,-9.04537577884076
180,5.952,4.9615,1.0,-8.895542586157852
180,5.985,4.9582999999999995,1.0,-8.950485721504538
180,6.019,4.95995,1.0,-8.913978293916028
180,6.052,4.9646,1.0,-8.828224109040296
180,6.086,4.962149999999999,1.0,-8.876533030734265
180,6.119,4.96995,1.0,-8.73620884811795
180,6.152,4.9636000000000005,1.0,-8.839001186908979
180,6.186,4.9670499999999995,1.0,-8.782670739816277
180,6.219,4.96715,1.0,-8.777329987617115
180,6.253,4.9792000000000005,1.0,-8.54767842130891
180,6.286,4.9785,1.0,-8.566984154071347
180,6.32,4.9864,1.0,-8.421890681442985
180,6.353,4.99135,1.0,-8.318634535364739
180,6.386,4.99695,1.0,-8.22747493923033
180,6.42,4.99435,1.0,-8.274996357860216
180,6.453,4.9952,1.0,-8.261233719999327
180,6.487,5.007949999999999,1.0,-8.023229937491287
180,6.52,5.0181,1.0,-7.836669122666345
180,6.553,5.0278,1.0,-7.659631753324976
180,6.587,5.0348,1.0,-7.544887542853692
180,6.62,5.0424,1.0,-7.397796923326614
180,6.654,5.05045,1.0,-7.252754480707469
180,6.687,5.049300000000001,1.0,-7.282374225504664
180,6.721,5.06435,1.0,-6.999962763236502
180,6.754,5.06875,1.0,-6.922958164444663
180,6.787,5.0771,1.0,-6.768144123042484
180,6.821,5.08375,1.0,-6.646532911208061
180,6.854,5.0884,1.0,-6.553317413782459
180,6.888,5.0827,1.0,-6.659859070168549
180,6.921,5.09705,1.0,-6.395350146634824
180,6.955,5.10115,1.0,-6.318324645657486
180,6.988,5.1015500000000005,1.0,-6.313992200409288
180,7.021000000000001,5.109,1.0,-6.167991984473645
180,7.055,5.1029,1.0,-6.276000676629169
180,7.087999999999999,5.1081,1.0,-6.184659362707892
180,7.122,5.12125,1.0,-5.9399667510242775
180,7.154999999999999,5.1240000000000006,1.0,-5.8893086316282925
180,7.189,5.131349999999999,1.0,-5.760296748836785
180,7.2219999999999995,5.13225,1.0,-5.736108614798014
180,7.255000000000001,5.13865,1.0,-5.627320763733175
180,7.289,5.14535,1.0,-5.510590459419541
180,7.321999999999999,5.1552500000000006,1.0,-5.322686990748195
180,7.356,5.1579999999999995,1.0,-5.278033740766118
180,7.388999999999999,5.1659999999999995,1.0,-5.13177304506822
180,7.422000000000001,5.18085,1.0,-4.861191568443072
180,7.4559999999999995,5.17955,1.0,-4.882549781623707
180,7.489000000000001,5.1856,1.0,-4.771911466227714
180,7.523,5.1968499999999995,1.0,-4.563881942733216
180,7.555999999999999,5.210500000000001,1.0,-4.315493267503971
180,7.59,5.2182,1.0,-4.173643774583322
180,7.622999999999999,5.22275,1.0,-4.085145491533849
180,7.656000000000001,5.22775,1.0,-3.9977138177764835
180,7.6899999999999995,5.22605,1.0,-4.027938359101058
180,7.723000000000001,5.2313,1.0,-3.933936783733344
180,7.757,5.23765,1.0,-3.8175018152269202
180,7.789999999999999,5.24465,1.0,-3.697753413107757
180,7.824,5.2347,1.0,-3.881706747763134
180,7.856999999999999,5.2436,1.0,-3.7226336699384364
180,7.890000000000001,5.24095,1.0,-3.7824181445576093
180,7.9239999999999995,5.2406,1.0,-3.7843693778107372
180,7.957000000000001,5.2393,1.0,-3.8136467223885844
180,7.991,5.24005,1.0,-3.79199874423488
